y	offset	x1	x2	x3	x4	x5	x6	x7	x8	x9	x10	x11	x12	x13	x14	x15	x16	x17	x18	x19	x20	x21	x22	x23	x24	x25	x26	x27	x28	x29	x30	x31	x32	x33	x34	x35	x36	x37	x38	x39	x40	x41	x42	x43	x44	x45	x46	x47	x48	x49	x50
836	6.6806389233419914	0	0	0	0	0	0	0	0	0	0	0.00011530840014577212	0.0038094478862973607	0.0045909825983964829	0.00027332361516034878	0	0.0052230434584548116	0.17255388018302564	0.20795450806810825	0.012380547457078072	0	0.0072473464832361516	0.23943085418691287	0.28855175812884681	0.017178895367670879	0	0.000533835185860058	0.017636332806932289	0.021254549066650461	0.0012653871072238413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
766	6.6806389233419914	0	0	0	0	0	0	0	0	0	0	4.2706814868804497e-06	0.0021695061953352678	0.005692818422011638	0.00092246720116617698	0	0.00019344605401684487	0.09827059544055719	0.25786359000445419	0.041784347667638493	0	0.00026842024011985749	0.1363574819808876	0.35780418007977	0.057978771865889213	0	1.9771673550372521e-05	0.010044010163589238	0.026355640842646567	0.004270681486880464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
755	6.6806389233419914	0	0	0	0	0	0	0	0	0	0	0	0.00092246720116617698	0.005692818422011638	0.0021695061953352678	4.2706814868804497e-06	0	0.041784347667638493	0.25786359000445419	0.09827059544055719	0.00019344605401684487	0	0.057978771865889213	0.35780418007977	0.1363574819808876	0.00026842024011985749	0	0.004270681486880464	0.026355640842646567	0.010044010163589238	1.9771673550372521e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
740	6.6806389233419914	0	0	0	0	0	0	0	0	0	0	0	0.00027332361516034878	0.0045909825983964829	0.0038094478862973607	0.00011530840014577212	0	0.012380547457078072	0.20795450806810825	0.17255388018302564	0.0052230434584548116	0	0.017178895367670879	0.28855175812884681	0.23943085418691287	0.0072473464832361516	0	0.0012653871072238413	0.021254549066650461	0.017636332806932289	0.000533835185860058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
753	6.6806389233419914	0	0	0	0	0	0	0	0	0	0	0	3.4165451895043597e-05	0.0029766649963556733	0.0052443968658891912	0.00053383518586005605	0	0.001547568432134759	0.13483189964974088	0.23755175433268549	0.024180756752105605	0	0.0021473619209588599	0.18708890736354067	0.32962005486718499	0.033552530014982179	0	0.00015817338840298017	0.013780856464609647	0.024279615119857455	0.0024714591937965644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
706	6.6806389233419914	0	0	0	0	0	0	0	0	0	0	0	0	0.0014648437499999941	0.0058593749999999766	0.0014648437499999941	0	0	0.06635199652777779	0.26540798611111116	0.06635199652777779	0	0	0.092068142361111119	0.36827256944444448	0.092068142361111119	0	0	0.0067816840277777745	0.027126736111111098	0.0067816840277777745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
888	6.7606389233419915	0	0	0	0	0	0	0	0	0	0	0.00022222222222222023	0.00088888888888888091	0.00022222222222222023	0	0	0.047111111111111117	0.18844444444444447	0.047111111111111117	0	0	0.10511111111111111	0.42044444444444445	0.10511111111111111	0	0	0.014222222222222219	0.056888888888888878	0.014222222222222219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
834	6.7606389233419915	0	0	0	0	0	0	0	0	0	0	8.0984774862325138e-05	0.00079559442824748223	0.00045157110463232505	5.1830255911888099e-06	0	0.017168772270813086	0.16866601878846779	0.09573307418205379	0.0010988014253320378	0	0.038305798509880133	0.37631616456106248	0.21359313249109169	0.0024515711046323293	0	0.0051830255911888539	0.050918043407839307	0.028900550696469057	0.00033171363783608671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
828	6.7606389233419915	0	0	0	0	0	0	0	0	0	0	1.7492711370262231e-05	0.00057790735341755228	0.00069646906381599634	4.146420472951048e-05	0	0.0037084548104956271	0.12251635892452221	0.14765144152899257	0.0087904114026563021	0	0.0082740524781341109	0.2733501781665047	0.32942986718496925	0.019612568837058635	0	0.0011195335276967928	0.036986070618723672	0.044574020084224154	0.0026537091026886937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
821	6.7606389233419915	0	0	0	0	0	0	0	0	0	0	6.4787819889860124e-07	0.00032912212504048935	0.00086362163913183531	0.00013994169096209785	0	0.00013735017816650472	0.069773890508584388	0.18308778749595078	0.029667638483965017	0	0.00030644638807904117	0.15567476514415288	0.40849303530936182	0.066192419825072887	0	4.1464204729510839e-05	0.021063816002591506	0.055271784904437946	0.0089562682215743421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
800	6.7606389233419915	0	0	0	0	0	0	0	0	0	0	0	0.00013994169096209785	0.00086362163913183531	0.00032912212504048935	6.4787819889860124e-07	0	0.029667638483965017	0.18308778749595078	0.069773890508584388	0.00013735017816650472	0	0.066192419825072887	0.40849303530936182	0.15567476514415288	0.00030644638807904117	0	0.0089562682215743421	0.055271784904437946	0.021063816002591506	4.1464204729510839e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
836	6.7606389233419915	0	0	0	0	0	0	0	0	0	0	0	4.146420472951048e-05	0.00069646906381599634	0.00057790735341755228	1.7492711370262231e-05	0	0.0087904114026563021	0.14765144152899257	0.12251635892452221	0.0037084548104956271	0	0.019612568837058635	0.32942986718496925	0.2733501781665047	0.0082740524781341109	0	0.0026537091026886937	0.044574020084224154	0.036986070618723672	0.0011195335276967928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
832	6.7606389233419915	0	0	0	0	0	0	0	0	0	0	0	5.1830255911888099e-06	0.00045157110463232505	0.00079559442824748223	8.0984774862325138e-05	0	0.0010988014253320378	0.09573307418205379	0.16866601878846779	0.017168772270813086	0	0.0024515711046323293	0.21359313249109169	0.37631616456106248	0.038305798509880133	0	0.00033171363783608671	0.028900550696469057	0.050918043407839307	0.0051830255911888539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
778	6.7606389233419915	0	0	0	0	0	0	0	0	0	0	0	0	0.00022222222222222023	0.00088888888888888091	0.00022222222222222023	0	0	0.047111111111111117	0.18844444444444447	0.047111111111111117	0	0	0.10511111111111111	0.42044444444444445	0.10511111111111111	0	0	0.014222222222222219	0.056888888888888878	0.014222222222222219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
877	6.8406389233419915	0	0	0	0	0	0	0	0	0	0	4.3402777777774138e-07	1.7361111111109655e-06	4.3402777777774138e-07	0	0	0.029911892361111116	0.11964756944444446	0.029911892361111116	0	0	0.11100824652777776	0.44403298611111103	0.11100824652777776	0	0	0.025746093749999997	0.10298437499999999	0.025746093749999997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
962	6.8406389233419915	0	0	0	0	0	0	0	0	0	0	1.5817338840296695e-07	1.5538953676707475e-06	8.819748137349439e-07	1.0123096857789887e-08	0	0.010900835408568189	0.1070898070537739	0.060783058238176237	0.00069765346614836428	0	0.040454900338111416	0.39742894092160663	0.22557652428530933	0.0025891136216391313	0	0.0093826872266763815	0.092175519314868795	0.052317863975947523	0.00060049198250728862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
939	6.8406389233419915	0	0	0	0	0	0	0	0	0	0	3.4165451895040866e-08	1.1287252996435723e-06	1.360291140265516e-06	8.0984774862319094e-08	0	0.0023545804482507293	0.077788361475542606	0.093747184513686438	0.0055812277291869142	0	0.0087382584730320671	0.28868616881276316	0.34791214290775829	0.020712908973113051	0	0.0020266604409620989	0.06695485604956268	0.080691110149416906	0.0048039358600583089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
881	6.8406389233419915	0	0	0	0	0	0	0	0	0	0	1.2653871072237358e-09	6.428166504696577e-07	1.6867610139292396e-06	2.7332361516032692e-07	0	8.7206683268545535e-05	0.044300995100421119	0.11624650879697117	0.018836643586005834	0	0.00032363920270489142	0.16440871497408482	0.43141105720562017	0.069906067784256537	0	7.5061497813411077e-05	0.038131240889212818	0.10005697658527694	0.016213283527696791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
933	6.8406389233419915	0	0	0	0	0	0	0	0	0	0	0	2.7332361516032692e-07	1.6867610139292396e-06	6.428166504696577e-07	1.2653871072237358e-09	0	0.018836643586005834	0.11624650879697117	0.044300995100421119	8.7206683268545535e-05	0	0.069906067784256537	0.43141105720562017	0.16440871497408482	0.00032363920270489142	0	0.016213283527696791	0.10005697658527694	0.038131240889212818	7.5061497813411077e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
893	6.8406389233419915	0	0	0	0	0	0	0	0	0	0	0	8.0984774862319094e-08	1.360291140265516e-06	1.1287252996435723e-06	3.4165451895040866e-08	0	0.0055812277291869142	0.093747184513686438	0.077788361475542606	0.0023545804482507293	0	0.020712908973113051	0.34791214290775829	0.28868616881276316	0.0087382584730320671	0	0.0048039358600583089	0.080691110149416906	0.06695485604956268	0.0020266604409620989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
875	6.8406389233419915	0	0	0	0	0	0	0	0	0	0	0	1.0123096857789887e-08	8.819748137349439e-07	1.5538953676707475e-06	1.5817338840296695e-07	0	0.00069765346614836428	0.060783058238176237	0.1070898070537739	0.010900835408568189	0	0.0025891136216391313	0.22557652428530933	0.39742894092160663	0.040454900338111416	0	0.00060049198250728862	0.052317863975947523	0.092175519314868795	0.0093826872266763815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
837	6.8406389233419915	0	0	0	0	0	0	0	0	0	0	0	0	4.3402777777774138e-07	1.7361111111109655e-06	4.3402777777774138e-07	0	0	0.029911892361111116	0.11964756944444446	0.029911892361111116	0	0	0.11100824652777776	0.44403298611111103	0.11100824652777776	0	0	0.025746093749999997	0.10298437499999999	0.025746093749999997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
975	6.9206389233419916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017059027777777788	0.06823611111111115	0.017059027777777788	0	0	0.10764236111111108	0.43056944444444434	0.10764236111111108	0	0	0.041871527777777778	0.16748611111111111	0.041871527777777778	0	0	9.3750000000001181e-05	0.00037500000000000472	9.3750000000001181e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
951	6.9206389233419916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0062168468577907376	0.061074303530936215	0.034665138079041161	0.00039787819889860728	0	0.039228265711046303	0.38537848234531896	0.21873680960479425	0.0025106090055069638	0	0.015259303126012305	0.14990739390994492	0.085085874230644634	0.00097659540006478775	0	3.4165451895044153e-05	0.00033564139941691384	0.00019050655976676626	2.1865889212828263e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
998	6.9206389233419916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0013428389212827995	0.044363419177194711	0.053464882977000354	0.0031830255911888582	0	0.0084733053935860028	0.27993290411402649	0.3373630851149983	0.020084872044055711	0	0.0032960094752186586	0.10889038710722383	0.13123000688370587	0.007812763200518302	0	7.3797376093295384e-06	0.00024380466472303513	0.00029382288629737979	1.749271137026261e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
999	6.9206389233419916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.9734774862325909e-05	0.025265265630061561	0.066296454891480436	0.010742711370262396	0	0.00031382612568837048	0.15942367184969219	0.4183302255425978	0.067786443148688022	0	0.00012207442500809847	0.062013807904114017	0.16272520853579525	0.026368075801749269	0	2.7332361516035329e-07	0.00013884839650145944	0.00036434037900875087	5.9037900874636307e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
967	6.9206389233419916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010742711370262396	0.066296454891480436	0.025265265630061561	4.9734774862325909e-05	0	0.067786443148688022	0.4183302255425978	0.15942367184969219	0.00031382612568837048	0	0.026368075801749269	0.16272520853579525	0.062013807904114017	0.00012207442500809847	0	5.9037900874636307e-05	0.00036434037900875087	0.00013884839650145944	2.7332361516035329e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
950	6.9206389233419916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0031830255911888582	0.053464882977000354	0.044363419177194711	0.0013428389212827995	0	0.020084872044055711	0.3373630851149983	0.27993290411402649	0.0084733053935860028	0	0.007812763200518302	0.13123000688370587	0.10889038710722383	0.0032960094752186586	0	1.749271137026261e-05	0.00029382288629737979	0.00024380466472303513	7.3797376093295384e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
935	6.9206389233419916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00039787819889860728	0.034665138079041161	0.061074303530936215	0.0062168468577907376	0	0.0025106090055069638	0.21873680960479425	0.38537848234531896	0.039228265711046303	0	0.00097659540006478775	0.085085874230644634	0.14990739390994492	0.015259303126012305	0	2.1865889212828263e-06	0.00019050655976676626	0.00033564139941691384	3.4165451895044153e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
943	6.9206389233419916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017059027777777788	0.06823611111111115	0.017059027777777788	0	0	0.10764236111111108	0.43056944444444434	0.10764236111111108	0	0	0.041871527777777778	0.16748611111111111	0.041871527777777778	0	0	9.3750000000001181e-05	0.00037500000000000472	9.3750000000001181e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1041	7.0006389233419908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0085429687500000098	0.034171875000000039	0.0085429687500000098	0	0	0.096367621527777739	0.38547048611111095	0.096367621527777739	0	0	0.0608025173611111	0.2432100694444444	0.0608025173611111	0	0	0.00095355902777778255	0.0038142361111111302	0.00095355902777778255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1078	7.0006389233419908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0031133268039358628	0.030585322521865924	0.017359910258746378	0.00019925291545189527	0	0.035119395600502083	0.3450129423793325	0.19582574986839968	0.0022476413184321338	0	0.022158351807985088	0.21768364816164557	0.1235549696813249	0.0014181345157110461	0	0.00034750693432134927	0.0034139081227729357	0.001937698665775844	2.2240443796566357e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1086	7.0006389233419908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00067247858965014653	0.022216700072886324	0.026774610513848426	0.0015940233236151622	0	0.0075857894497084509	0.25061200700518294	0.30202680216431799	0.017981130547457071	0	0.0047862039905247804	0.15812199850178163	0.19056182554867182	0.011345076125688369	0	7.5061497813411456e-05	0.0024798094833171488	0.0029885596351636044	0.00017792355037253086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1024	7.0006389233419908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4906614431486909e-05	0.012652560131195348	0.033200517037172049	0.0053798287172011723	0	0.00028095516480401673	0.14272522372044047	0.37451323468375425	0.060686315597667607	0	0.00017726681446388076	0.090051541747651412	0.23629666368035301	0.038289631924198243	0	2.7800554745707947e-06	0.0014122681810819634	0.0037058139476028686	0.00060049198250729165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1050	7.0006389233419908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0053798287172011723	0.033200517037172049	0.012652560131195348	2.4906614431486909e-05	0	0.060686315597667607	0.37451323468375425	0.14272522372044047	0.00028095516480401673	0	0.038289631924198243	0.23629666368035301	0.090051541747651412	0.00017726681446388076	0	0.00060049198250729165	0.0037058139476028686	0.0014122681810819634	2.7800554745707947e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
953	7.0006389233419908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0015940233236151622	0.026774610513848426	0.022216700072886324	0.00067247858965014653	0	0.017981130547457071	0.30202680216431799	0.25061200700518294	0.0075857894497084509	0	0.011345076125688369	0.19056182554867182	0.15812199850178163	0.0047862039905247804	0	0.00017792355037253086	0.0029885596351636044	0.0024798094833171488	7.5061497813411456e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1034	7.0006389233419908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00019925291545189527	0.017359910258746378	0.030585322521865924	0.0031133268039358628	0	0.0022476413184321338	0.19582574986839968	0.3450129423793325	0.035119395600502083	0	0.0014181345157110461	0.1235549696813249	0.21768364816164557	0.022158351807985088	0	2.2240443796566357e-05	0.001937698665775844	0.0034139081227729357	0.00034750693432134927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
973	7.0006389233419908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0085429687500000098	0.034171875000000039	0.0085429687500000098	0	0	0.096367621527777739	0.38547048611111095	0.096367621527777739	0	0	0.0608025173611111	0.2432100694444444	0.0608025173611111	0	0	0.00095355902777778255	0.0038142361111111302	0.00095355902777778255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1159	7.0806389233419909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0034722222222222307	0.013888888888888923	0.0034722222222222307	0	0	0.079861111111111091	0.31944444444444436	0.079861111111111091	0	0	0.079861111111111091	0.31944444444444436	0.079861111111111091	0	0	0.0034722222222222316	0.013888888888888926	0.0034722222222222316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1191	7.0806389233419909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012653871072238446	0.012431162941367053	0.0070557985098801601	8.0984774862326073e-05	0	0.029103903466148349	0.28591674765144143	0.16228336572724325	0.0018626498218334948	0	0.029103903466148349	0.28591674765144143	0.16228336572724325	0.0018626498218334948	0	0.001265387107223845	0.012431162941367056	0.0070557985098801618	8.09847748623261e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1158	7.0806389233419909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00027332361516035051	0.0090298023971493568	0.010882329122125067	0.00064787819889860858	0	0.0062864431486880446	0.20768545513443468	0.25029356980887585	0.014901198574667958	0	0.0062864431486880446	0.20768545513443468	0.25029356980887585	0.014901198574667958	0	0.00027332361516035057	0.0090298023971493602	0.01088232912212507	0.0006478781988986088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1115	7.0806389233419909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0123096857790759e-05	0.0051425332037577046	0.013494088111435081	0.0021865889212828041	0	0.00023283122772918685	0.11827826368642691	0.31036402656300605	0.050291545189504357	0	0.00023283122772918685	0.11827826368642691	0.31036402656300605	0.050291545189504357	0	1.0123096857790762e-05	0.0051425332037577064	0.013494088111435085	0.0021865889212828045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1112	7.0806389233419909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0021865889212828041	0.013494088111435081	0.0051425332037577046	1.0123096857790759e-05	0	0.050291545189504357	0.31036402656300605	0.11827826368642691	0.00023283122772918685	0	0.050291545189504357	0.31036402656300605	0.11827826368642691	0.00023283122772918685	0	0.0021865889212828045	0.013494088111435085	0.0051425332037577064	1.0123096857790762e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1090	7.0806389233419909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00064787819889860858	0.010882329122125067	0.0090298023971493568	0.00027332361516035051	0	0.014901198574667958	0.25029356980887585	0.20768545513443468	0.0062864431486880446	0	0.014901198574667958	0.25029356980887585	0.20768545513443468	0.0062864431486880446	0	0.0006478781988986088	0.01088232912212507	0.0090298023971493602	0.00027332361516035057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1058	7.0806389233419909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.0984774862326073e-05	0.0070557985098801601	0.012431162941367053	0.0012653871072238446	0	0.0018626498218334948	0.16228336572724325	0.28591674765144143	0.029103903466148349	0	0.0018626498218334948	0.16228336572724325	0.28591674765144143	0.029103903466148349	0	8.09847748623261e-05	0.0070557985098801618	0.012431162941367056	0.001265387107223845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1051	7.0806389233419909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0034722222222222307	0.013888888888888923	0.0034722222222222307	0	0	0.079861111111111091	0.31944444444444436	0.079861111111111091	0	0	0.079861111111111091	0.31944444444444436	0.079861111111111091	0	0	0.0034722222222222316	0.013888888888888926	0.0034722222222222316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1373	7.1606389233419909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00095355902777778212	0.0038142361111111285	0.00095355902777778212	0	0	0.0608025173611111	0.2432100694444444	0.0608025173611111	0	0	0.096367621527777739	0.38547048611111095	0.096367621527777739	0	0	0.0085429687500000132	0.034171875000000053	0.0085429687500000132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1310	7.1606389233419909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00034750693432134911	0.003413908122772934	0.0019376986657758432	2.2240443796566347e-05	0	0.022158351807985088	0.21768364816164557	0.1235549696813249	0.0014181345157110461	0	0.035119395600502083	0.3450129423793325	0.19582574986839968	0.0022476413184321338	0	0.0031133268039358641	0.030585322521865934	0.017359910258746385	0.00019925291545189536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1257	7.1606389233419909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.5061497813411416e-05	0.0024798094833171475	0.0029885596351636031	0.00017792355037253078	0	0.0047862039905247804	0.15812199850178163	0.19056182554867182	0.011345076125688369	0	0.0075857894497084509	0.25061200700518294	0.30202680216431799	0.017981130547457071	0	0.00067247858965014675	0.022216700072886331	0.02677461051384844	0.0015940233236151628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1179	7.1606389233419909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7800554745707934e-06	0.0014122681810819627	0.0037058139476028669	0.00060049198250729133	0	0.00017726681446388076	0.090051541747651412	0.23629666368035301	0.038289631924198243	0	0.00028095516480401673	0.14272522372044047	0.37451323468375425	0.060686315597667607	0	2.4906614431486919e-05	0.012652560131195353	0.033200517037172056	0.005379828717201174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1212	7.1606389233419909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00060049198250729133	0.0037058139476028669	0.0014122681810819627	2.7800554745707934e-06	0	0.038289631924198243	0.23629666368035301	0.090051541747651412	0.00017726681446388076	0	0.060686315597667607	0.37451323468375425	0.14272522372044047	0.00028095516480401673	0	0.005379828717201174	0.033200517037172056	0.012652560131195353	2.4906614431486919e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1251	7.1606389233419909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00017792355037253078	0.0029885596351636031	0.0024798094833171475	7.5061497813411416e-05	0	0.011345076125688369	0.19056182554867182	0.15812199850178163	0.0047862039905247804	0	0.017981130547457071	0.30202680216431799	0.25061200700518294	0.0075857894497084509	0	0.0015940233236151628	0.02677461051384844	0.022216700072886331	0.00067247858965014675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1183	7.1606389233419909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2240443796566347e-05	0.0019376986657758432	0.003413908122772934	0.00034750693432134911	0	0.0014181345157110461	0.1235549696813249	0.21768364816164557	0.022158351807985088	0	0.0022476413184321338	0.19582574986839968	0.3450129423793325	0.035119395600502083	0	0.00019925291545189536	0.017359910258746385	0.030585322521865934	0.0031133268039358641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1171	7.1606389233419909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00095355902777778212	0.0038142361111111285	0.00095355902777778212	0	0	0.0608025173611111	0.2432100694444444	0.0608025173611111	0	0	0.096367621527777739	0.38547048611111095	0.096367621527777739	0	0	0.0085429687500000132	0.034171875000000053	0.0085429687500000132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1288	7.240638923341991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.3750000000001167e-05	0.00037500000000000467	9.3750000000001167e-05	0	0	0.041871527777777778	0.16748611111111111	0.041871527777777778	0	0	0.10764236111111108	0.43056944444444434	0.10764236111111108	0	0	0.017059027777777798	0.068236111111111192	0.017059027777777798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1403	7.240638923341991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.4165451895044146e-05	0.00033564139941691379	0.00019050655976676621	2.1865889212828259e-06	0	0.015259303126012305	0.14990739390994492	0.085085874230644634	0.00097659540006478775	0	0.039228265711046303	0.38537848234531896	0.21873680960479425	0.0025106090055069638	0	0.006216846857790741	0.06107430353093625	0.034665138079041181	0.00039787819889860749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1325	7.240638923341991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.3797376093295375e-06	0.0002438046647230351	0.00029382288629737973	1.7492711370262607e-05	0	0.0032960094752186586	0.10889038710722383	0.13123000688370587	0.007812763200518302	0	0.0084733053935860028	0.27993290411402649	0.3373630851149983	0.020084872044055711	0	0.0013428389212828003	0.044363419177194739	0.053464882977000382	0.0031830255911888599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1349	7.240638923341991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7332361516035324e-07	0.00013884839650145941	0.00036434037900875081	5.90379008746363e-05	0	0.00012207442500809847	0.062013807904114017	0.16272520853579525	0.026368075801749269	0	0.00031382612568837048	0.15942367184969219	0.4183302255425978	0.067786443148688022	0	4.9734774862325936e-05	0.025265265630061574	0.066296454891480464	0.010742711370262403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1357	7.240638923341991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.90379008746363e-05	0.00036434037900875081	0.00013884839650145941	2.7332361516035324e-07	0	0.026368075801749269	0.16272520853579525	0.062013807904114017	0.00012207442500809847	0	0.067786443148688022	0.4183302255425978	0.15942367184969219	0.00031382612568837048	0	0.010742711370262403	0.066296454891480464	0.025265265630061574	4.9734774862325936e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1311	7.240638923341991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7492711370262607e-05	0.00029382288629737973	0.0002438046647230351	7.3797376093295375e-06	0	0.007812763200518302	0.13123000688370587	0.10889038710722383	0.0032960094752186586	0	0.020084872044055711	0.3373630851149983	0.27993290411402649	0.0084733053935860028	0	0.0031830255911888599	0.053464882977000382	0.044363419177194739	0.0013428389212828003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
